BANNER_ID,_CUSTOMER1_FISCHER_GROUPS_BY_USER.GROUP_EMAIL,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
B00247917,null,ALUM
B00839229,null,ALUM
B00175793,null,ALUM
A00428320,null,ALUM
B00175792,null,ALUM
B00727851,null,ALUM
A00098064,null,ALUM
B00391490,null,ALUM
A00415007,null,ALUM
B00223971,depts-educ-fac,ALUM
A00466633,null,ALUM
A00467964,null,ALUM
B00715877,null,ALUM
A00415011,null,ALUM
A00273250,null,ALUM
B00841551,null,ALUM
B00077368,null,ALUM
B00304253,null,ALUM
B00247922,null,ALUM
A00443938,null,ALUM
B00150463,null,ALUM
B00207045,null,ALUM
B00617398,null,ALUM
B00232003,null,ALUM
A00369473,null,ALUM
A00455910,null,ALUM
B00316200,null,ALUM
A00003723,null,ALUM
A00440013,null,ALUM
B00245311,null,ALUM
B00220014,null,ALUM
B00258624,null,ALUM
B00148136,null,ALUM
B00258620,null,ALUM
A00427055,null,ALUM
B00234675,null,ALUM
A00368152,null,ALUM
B00149481,null,ALUM
B00317543,null,ALUM
B00149483,null,ALUM
B00148152,null,ALUM
B00304226,null,ALUM
A00099382,null,ALUM
B00306892,null,ALUM
A00441334,null,ALUM
B00163767,null,ALUM
A00427024,null,ALUM
B00617379,null,ALUM
A00369453,null,ALUM
B00089389,null,ALUM
A00479902,null,ALUM
A00454607,null,ALUM
B00842820,null,ALUM
A00428351,null,ALUM
A00454609,null,ALUM
B00174413,null,ALUM
B00304201,null,ALUM
B00305533,null,ALUM
B00219050,null,ALUM
A00383758,null,ALUM
B00486379,null,ALUM
B00258604,null,ALUM
A00430681,null,ALUM
B00161134,null,ALUM
B00089374,null,ALUM
A00431998,null,ALUM
B00088045,null,ALUM
B00175751,null,ALUM
A00454613,depts-lib-staff,null
A00454612,null,ALUM
B00090364,null,ALUM
B00235985,null,ALUM
A00431999,null,ALUM
B00842835,null,ALUM
B00304206,null,ALUM
B00258617,null,ALUM
B00260923,"depts-mgmt-fac,depts-bus-fac,depts-mgmt-fac,depts-bus-fac",null
B00727809,null,ALUM
B00260927,null,ALUM
B00088076,"depts-govt-fac,depts-sosc-fac,depts-govt-fac,depts-sosc-fac",null
B00090394,null,ALUM
B00403977,null,ALUM
A00098011,null,ALUM
B00150544,depts-educ-fac,null
B00151872,null,ALUM
A00465233,null,ALUM
B00380882,null,ALUM
B00380885,null,ALUM
B00341290,null,ALUM
A00453260,null,ALUM
B00088080,null,ALUM
B00380880,null,ALUM
B00365260,depts-cf-staff,null
A00454597,null,ALUM
A00453266,null,ALUM
B00427950,null,ALUM
B00391555,null,ALUM
A00200284,null,ALUM
A00251866,null,ALUM
A00466576,null,ALUM
B00380877,null,ALUM
A00441259,null,ALUM
B00150539,null,ALUM
B00380874,null,ALUM
B00426618,null,ALUM
A00087362,null,ALUM
B00365252,null,ALUM
A00453273,null,ALUM
B00088074,null,ALUM
A00062082,"depts-fa-fac,bannerusers,depts-arts-fac,depts-fa-fac,bannerusers,depts-arts-fac",ALUM
B00209600,null,ALUM
B00150569,null,ALUM
B00377260,null,ALUM
A00090990,null,ALUM
A00088669,null,ALUM
A00441246,null,ALUM
A00442576,null,ALUM
B00148234,null,ALUM
B00328295,null,ALUM
B00148252,null,ALUM
B00402676,null,ALUM
B00427974,null,ALUM
B00617442,null,ALUM
B00148251,null,ALUM
B00175835,null,ALUM
B00175837,null,ALUM
B00438601,null,ALUM
A00428286,null,ALUM
B00211911,null,ALUM
B00175832,null,ALUM
A00466599,null,ALUM
A00086019,null,ALUM
B00380894,null,ALUM
B00380892,null,ALUM
B00438610,null,ALUM
B00380891,null,ALUM
B00101591,null,ALUM
A00088676,null,ALUM
B00148246,null,ALUM
B00426633,null,ALUM
B00124295,null,ALUM
B00643686,null,ALUM
B00163818,null,ALUM
B00828623,null,ALUM
B00377283,null,ALUM
A00275861,null,ALUM
A00062015,null,ALUM
A00088649,null,ALUM
A00062012,null,ALUM
B00403942,null,ALUM
B00391597,null,ALUM
A00478504,null,ALUM
B00618758,null,ALUM
B00403946,null,ALUM
B00377272,depts-csch-staff,ALUM
B00618750,null,ALUM
A00200242,null,ALUM
B00329597,null,ALUM
A00200234,null,ALUM
A00090965,null,ALUM
A00466537,null,ALUM
A00087320,null,ALUM
A00087322,null,ALUM
A00454565,null,ALUM
B00317593,null,ALUM
B00391564,null,ALUM
B00391569,null,ALUM
A00455898,null,ALUM
B00211960,null,ALUM
A00287835,null,ALUM
A00202866,null,ALUM
B00328257,null,ALUM
A00049076,null,ALUM
B00163835,null,ALUM
A00465219,null,ALUM
B00162502,null,ALUM
A00062035,null,ALUM
B00389279,null,ALUM
A00037093,null,ALUM
B00149541,null,ALUM
A00479857,null,ALUM
A00479859,null,ALUM
B00235907,null,ALUM
A00274542,null,ALUM
A00088636,null,ALUM
A00201541,null,ALUM
A00274544,null,ALUM
A00088634,null,ALUM
B00222601,null,ALUM
B00223930,null,ALUM
A00105817,null,ALUM
B00427923,null,ALUM
A00394474,null,ALUM
B00793470,null,ALUM
A00001069,null,ALUM
B00438679,null,ALUM
A00063309,null,ALUM
B00451655,depts-educ-fac,null
B00451656,null,ALUM
A00063306,null,ALUM
B00436024,null,ALUM
B00270278,null,ALUM
B00436025,null,ALUM
B00412055,null,ALUM
B00488933,depts-aper-staff,null
B00354513,null,ALUM
B00488937,depts-tac-staff,null
B00269291,null,ALUM
B00618718,null,ALUM
A00001074,null,ALUM
B00488934,depts-aper-staff,null
A00001073,null,ALUM
B00400055,null,ALUM
A00001059,null,ALUM
A00001058,null,ALUM
B00341214,null,ALUM
A00001057,null,ALUM
A00001056,null,ALUM
B00016294,null,ALUM
B00041257,null,ALUM
B00438669,null,ALUM
B00464973,null,ALUM
B00438677,null,ALUM
B00438671,null,ALUM
B00438673,null,ALUM
B00413393,null,ALUM
A00001064,null,ALUM
A00001062,null,ALUM
A00026385,null,ALUM
B00379808,null,ALUM
B00793473,null,ALUM
B00793472,null,ALUM
B00294257,null,ALUM
B00400046,null,ALUM
B00042573,null,ALUM
A00026388,null,ALUM
A00025059,null,ALUM
B00341222,null,ALUM
B00366529,null,ALUM
B00451633,null,ALUM
B00436046,null,ALUM
B00888270,null,ALUM
A00393170,null,ALUM
A00001052,null,ALUM
A00001051,null,ALUM
B00793489,null,ALUM
B00488917,null,ALUM
A00026392,null,ALUM
B00042562,null,ALUM
B00341232,null,ALUM
A00001037,null,ALUM
A00236273,null,ALUM
B00425394,null,ALUM
A00001035,null,ALUM
A00001034,null,ALUM
B00138849,null,ALUM
B00041238,null,ALUM
B00151802,null,ALUM
B00294280,null,ALUM
B00138847,null,ALUM
B00341238,null,ALUM
A00053991,null,ALUM
A00015680,null,ALUM
B00451645,"depts-nsm-fac,depts-bio-fac,depts-nsm-fac,depts-bio-fac",null
B00294274,null,ALUM
B00151806,null,ALUM
A00001043,null,ALUM
B00488904,null,ALUM
A00393182,null,ALUM
B00294279,depts-tac-staff,ALUM
B00365210,"depts-mbpp-staff,depts-bus-staff,depts-mbpp-staff,depts-bus-staff",ALUM
B00042551,null,ALUM
B00877592,null,ALUM
B00016264,null,ALUM
B00402687,null,ALUM
B00877593,null,ALUM
B00877594,null,ALUM
B00366546,null,ALUM
B00691363,null,ALUM
B00282224,null,ALUM
B00043888,null,ALUM
B00042556,null,ALUM
B00379850,null,ALUM
B00029583,null,ALUM
B00341250,null,ALUM
B00440955,null,ALUM
A00077917,null,ALUM
B00402694,null,ALUM
B00402695,null,ALUM
B00402696,null,ALUM
B00341254,null,ALUM
B00402699,null,ALUM
B00341258,null,ALUM
B00365205,null,ALUM
B00367865,null,ALUM
B00451624,null,ALUM
A00465298,null,ALUM
B00889591,null,ALUM
A00065912,null,ALUM
B00294216,null,ALUM
B00016286,null,ALUM
B00367893,null,ALUM
B00365238,null,ALUM
A00001088,null,ALUM
B00365237,null,ALUM
B00380868,null,ALUM
B00379874,null,ALUM
A00001097,null,ALUM
B00030543,null,ALUM
B00367883,null,ALUM
A00001079,null,ALUM
A00053953,null,ALUM
A00001078,null,ALUM
B00366558,null,ALUM
B00367886,null,ALUM
A00001077,null,ALUM
B00725191,null,ALUM
B00725192,null,ALUM
B00294232,null,ALUM
B00380851,null,ALUM
B00029575,null,ALUM
A00001087,null,ALUM
B00888247,null,ALUM
A00001084,null,ALUM
B00030555,null,ALUM
B00031884,null,ALUM
B00400068,null,ALUM
A00027616,null,ALUM
B00258551,null,ALUM
A00103255,null,ALUM
B00877672,null,ALUM
B00269209,null,ALUM
B00269207,null,ALUM
B00726470,null,ALUM
B00269208,null,ALUM
A00395606,null,ALUM
B00027119,null,ALUM
B00028449,null,ALUM
B00258547,null,ALUM
B00030767,null,ALUM
B00234592,null,ALUM
A00053905,null,ALUM
B00714490,null,ALUM
A00104594,null,ALUM
B00878991,null,ALUM
B00878995,null,ALUM
B00306966,null,ALUM
B00486462,"bannerusers,depts-educ-staff,bannerusers,depts-educ-staff",null
A00418823,null,ALUM
B00485137,"bannerusers,depts-educ-staff,bannerusers,depts-educ-staff",null
B00016447,null,ALUM
B00878987,null,ALUM
B00878988,null,ALUM
B00015119,null,ALUM
A00015619,null,ALUM
B00258553,null,ALUM
B00283530,null,ALUM
A00103274,null,ALUM
B00197052,null,ALUM
B00235894,null,ALUM
A00028965,null,ALUM
B00877695,null,ALUM
B00259867,null,ALUM
B00080809,null,ALUM
B00198387,null,ALUM
B00487792,null,ALUM
B00247877,null,ALUM
B00282208,null,ALUM
B00486459,null,ALUM
B00198392,null,ALUM
B00864380,null,ALUM
B00877680,null,ALUM
B00877684,depts-trio-staff,null
A00027644,null,ALUM
A00027645,null,ALUM
A00004941,null,ALUM
B00342608,null,ALUM
A00041936,null,ALUM
B00305621,null,ALUM
B00461169,null,ALUM
A00320060,null,ALUM
B00258537,null,ALUM
B00258535,null,ALUM
B00016465,null,ALUM
B00079827,null,ALUM
B00258531,null,ALUM
A00001029,null,ALUM
B00197032,null,ALUM
A00001028,null,ALUM
B00258595,null,ALUM
B00725105,null,ALUM
B00474450,null,ALUM
B00173068,null,ALUM
B00367910,null,ALUM
A00001024,null,ALUM
B00877630,null,ALUM
A00001023,null,ALUM
B00878962,null,ALUM
B00174394,null,ALUM
B00197038,null,ALUM
B00269247,null,ALUM
B00866978,null,ALUM
B00841679,null,ALUM
B00487763,null,ALUM
B00186377,null,ALUM
B00866980,null,ALUM
B00486430,null,ALUM
B00866981,null,ALUM
B00436181,null,ALUM
B00016413,null,ALUM
B00079838,null,ALUM
A00001017,null,ALUM
B00474441,null,ALUM
B00080837,null,ALUM
B00028411,null,ALUM
B00198358,null,ALUM
B00367907,"depts-nsm-fac,depts-nsm-staff,depts-nurs-fac,depts-nurs-staff,bannerusers,depts-nsm-fac,depts-nsm-staff,depts-nurs-fac,depts-nurs-staff,bannerusers",null
A00431813,null,ALUM
A00001019,null,ALUM
B00486420,null,ALUM
B00436178,null,ALUM
A00001021,null,ALUM
B00258598,null,ALUM
B00260895,null,ALUM
B00016441,null,ALUM
B00878980,null,ALUM
B00260894,null,ALUM
A00393001,null,ALUM
A00001003,null,ALUM
B00367933,null,ALUM
B00260897,null,ALUM
B00450462,null,ALUM
B00474437,null,ALUM
B00727782,null,ALUM
B00367935,"bannerusers,depts-aper-staff,bannerusers,depts-aper-staff",ALUM
B00080849,null,ALUM
B00380907,null,ALUM
B00380905,null,ALUM
B00840369,null,ALUM
B00380904,null,ALUM
B00016436,null,ALUM
B00487749,null,ALUM
B00258569,null,ALUM
B00877647,null,ALUM
B00017763,null,ALUM
B00877649,null,ALUM
B00462449,null,ALUM
B00174386,null,ALUM
A00395674,null,ALUM
B00029728,null,ALUM
B00727772,"depts-let-fac,depts-ll-fac,depts-span-fac,depts-let-fac,depts-ll-fac,depts-span-fac",ALUM
B00448179,null,ALUM
B00725112,null,ALUM
B00878973,null,ALUM
B00475751,null,ALUM
B00878974,null,ALUM
A00003651,null,ALUM
B00269218,null,ALUM
B00269215,null,ALUM
A00014304,null,ALUM
B00016429,null,ALUM
B00486407,null,ALUM
B00092828,null,ALUM
B00258578,null,ALUM
B00725109,null,ALUM
B00198320,null,ALUM
A00404246,null,ALUM
A00479800,null,ALUM
B00148068,null,ALUM
A00431860,null,ALUM
B00235833,null,ALUM
A00455833,null,ALUM
B00148063,null,ALUM
B00208215,null,ALUM
A00479805,null,ALUM
B00210537,null,ALUM
B00235835,null,ALUM
B00328349,null,ALUM
B00080864,null,ALUM
B00174356,null,ALUM
B00329682,null,ALUM
B00330665,null,ALUM
B00185005,null,ALUM
B00185009,null,ALUM
B00727711,null,ALUM
B00316374,null,ALUM
B00402812,null,ALUM
A00286695,null,ALUM
B00328339,null,ALUM
B00029703,null,ALUM
B00402817,null,ALUM
B00303059,null,ALUM
B00866924,null,ALUM
A00429550,depts-osl-fac,null
B00840317,null,ALUM
A00431858,null,ALUM
B00328342,null,ALUM
B00079882,null,ALUM
B00079883,null,ALUM
B00187675,null,ALUM
B00853628,null,ALUM
B00304393,null,ALUM
B00187670,null,ALUM
A00296013,null,ALUM
B00079885,null,ALUM
A00417571,null,ALUM
B00727709,"depts-osl-staff,bannerusers,depts-osl-staff,bannerusers",ALUM
A00467827,null,ALUM
A00105830,null,ALUM
B00389289,null,ALUM
B00163687,null,ALUM
A00287994,null,ALUM
B00701112,"depts-fa-staff,depts-mus-staff,depts-fa-staff,depts-mus-staff",null
A00368043,null,ALUM
A00479823,null,ALUM
A00287992,null,ALUM
B00148086,null,ALUM
B00198305,null,ALUM
B00841653,null,ALUM
B00148082,null,ALUM
A00417537,null,ALUM
A00417544,null,ALUM
B00080882,null,ALUM
B00877609,null,ALUM
A00443822,null,ALUM
A00443823,null,ALUM
B00162383,null,ALUM
B00328333,null,ALUM
A00466503,null,ALUM
B00727737,null,ALUM
B00701108,null,ALUM
A00428201,null,ALUM
B00727734,null,ALUM
A00404252,null,ALUM
B00402835,null,ALUM
B00235826,null,ALUM
B00235824,null,ALUM
B00620957,null,ALUM
B00174345,null,ALUM
B00235828,null,ALUM
B00209571,depts-mcam-staff,ALUM
B00186322,null,ALUM
A00443812,null,ALUM
A00099283,null,ALUM
B00830947,null,ALUM
B00328323,null,ALUM
A00105856,null,ALUM
B00701118,null,ALUM
B00186325,null,ALUM
B00878925,null,ALUM
A00368048,null,ALUM
B00701116,null,ALUM
B00188988,null,ALUM
B00235877,"depts-eng-fac,depts-let-fac,depts-eng-fac,depts-let-fac",ALUM
B00260833,depts-educ-fac,ALUM
B00235875,null,ALUM
B00233215,null,ALUM
A00443892,null,ALUM
B00199612,null,ALUM
A00428253,null,ALUM
B00209583,null,ALUM
A00099268,null,ALUM
B00151674,null,ALUM
B00164983,"depts-uga-staff,bannerusers,depts-uga-staff,bannerusers",ALUM
A00016914,null,ALUM
A00016916,null,ALUM
A00443888,null,ALUM
B00077254,null,ALUM
A00016917,null,ALUM
B00222556,null,ALUM
A00016910,null,ALUM
A00016912,null,ALUM
B00828692,null,ALUM
B00209598,null,ALUM
A00104551,null,ALUM
A00455802,null,ALUM
B00089237,null,ALUM
B00150338,null,ALUM
B00176988,null,ALUM
B00305684,null,ALUM
B00247866,null,ALUM
A00016908,null,ALUM
B00328303,null,ALUM
B00620980,null,ALUM
A00104563,null,ALUM
A00431885,null,ALUM
B00330608,null,ALUM
B00148042,null,ALUM
B00828689,null,ALUM
B00304321,null,ALUM
B00485165,"depts-nsm-fac,depts-bio-fac,depts-nsm-fac,depts-bio-fac",null
B00188936,null,ALUM
B00247837,null,ALUM
B00163675,null,ALUM
A00103242,null,ALUM
A00369343,null,ALUM
A00004906,null,ALUM
B00316311,null,ALUM
B00618579,null,ALUM
B00620995,null,ALUM
A00455821,null,ALUM
B00485162,null,ALUM
A00404290,null,ALUM
B00842954,null,ALUM
B00486486,null,ALUM
B00222563,null,ALUM
B00077284,null,ALUM
B00247843,null,ALUM
B00188947,null,ALUM
B00316305,null,ALUM
B00187611,null,ALUM
B00340076,null,ALUM
A00428179,null,ALUM
A00454465,null,ALUM
B00392993,null,ALUM
B00149431,null,ALUM
B00365379,null,ALUM
B00340078,null,ALUM
A00287938,null,ALUM
A00099225,null,ALUM
B00339083,null,ALUM
A00428175,null,ALUM
A00465113,null,ALUM
B00793507,null,ALUM
B00077298,null,ALUM
A00466448,null,ALUM
A00063267,null,ALUM
A00275946,null,ALUM
A00063263,null,ALUM
A00274614,null,ALUM
A00479754,null,ALUM
B00616012,null,ALUM
A00454476,null,ALUM
B00402779,null,ALUM
A00442471,null,ALUM
B00339072,null,ALUM
A00248336,null,ALUM
B00617341,null,ALUM
A00467787,null,ALUM
B00377343,null,ALUM
B00413432,null,ALUM
A00467786,null,ALUM
B00352069,null,ALUM
B00340091,null,ALUM
B00148107,null,ALUM
A00063256,null,ALUM
A00063250,null,ALUM
B00402781,null,ALUM
A00477100,null,ALUM
B00402786,null,ALUM
A00453158,null,ALUM
B00617335,null,ALUM
B00619996,null,ALUM
B00340097,null,ALUM
A00430479,null,ALUM
B00617333,null,ALUM
A00076567,null,ALUM
A00076569,null,ALUM
B00151779,null,ALUM
B00151778,null,ALUM
A00099204,null,ALUM
B00617331,null,ALUM
B00438735,null,ALUM
B00413440,null,ALUM
A00287918,null,ALUM
B00163759,null,ALUM
B00163754,null,ALUM
A00250666,null,ALUM
B00148114,null,ALUM
A00454493,null,ALUM
A00431797,null,ALUM
A00478447,null,ALUM
B00619984,null,ALUM
A00479777,null,ALUM
B00841708,null,ALUM
B00352086,null,ALUM
A00274620,null,ALUM
A00275956,null,ALUM
B00388012,null,ALUM
B00389343,null,ALUM
A00479721,null,ALUM
B00402722,null,ALUM
A00287974,null,ALUM
B00619972,null,ALUM
B00040093,null,ALUM
A00480712,null,ALUM
A00479726,null,ALUM
B00151719,null,ALUM
B00793547,null,ALUM
A00467734,null,ALUM
B00052076,null,ALUM
B00793548,null,ALUM
B00618638,null,ALUM
B00618639,null,ALUM
A00275988,null,ALUM
B00402730,null,ALUM
B00619964,null,ALUM
B00339033,null,ALUM
A00287983,null,ALUM
B00402732,null,ALUM
A00454432,null,ALUM
B00235801,depts-educ-staff,ALUM
B00618637,null,ALUM
A00479716,null,ALUM
B00618634,null,ALUM
B00618635,null,ALUM
B00138747,null,ALUM
B00235803,null,ALUM
A00087207,null,ALUM
A00381065,null,ALUM
A00274648,null,ALUM
B00400125,"depts-mcs-fac,depts-nsm-fac,depts-mcs-fac,depts-nsm-fac",null
B00793552,null,ALUM
B00211841,null,ALUM
A00453111,null,ALUM
B00040071,null,ALUM
B00163718,null,ALUM
B00209522,null,ALUM
A00454446,null,ALUM
B00138759,null,ALUM
A00052594,null,ALUM
B00211846,null,ALUM
B00793569,null,ALUM
A00381050,null,ALUM
B00163712,null,ALUM
B00149406,null,ALUM
B00315063,null,ALUM
A00287964,null,ALUM
A00454454,null,ALUM
B00413408,null,ALUM
B00151722,null,ALUM
B00315062,null,ALUM
A00273334,null,ALUM
A00065894,null,ALUM
B00163700,null,ALUM
B00303081,null,ALUM
A00454460,null,ALUM
B00282143,null,ALUM
B00343984,null,ALUM
B00619930,null,ALUM
B00424157,null,ALUM
B00041387,null,ALUM
B00619932,null,ALUM
B00451778,depts-educ-fac,null
B00354631,null,ALUM
A00477179,null,ALUM
B00448110,null,ALUM
A00394363,"depts-fa-fac,depts-mus-fac,bannerusers,depts-fa-fac,depts-mus-fac,bannerusers",null
B00015085,null,ALUM
B00451780,null,ALUM
A00393030,null,ALUM
B00294133,null,ALUM
A00015577,depts-let-fac,null
B00449437,"bannerusers,depts-aper-staff,bannerusers,depts-aper-staff",null
A00477188,null,ALUM
B00367972,null,ALUM
B00042693,null,ALUM
B00042690,null,ALUM
B00365313,null,ALUM
B00366646,null,ALUM
B00380947,null,ALUM
B00380944,null,ALUM
B00380949,null,ALUM
B00380948,null,ALUM
B00451755,null,ALUM
A00065869,null,ALUM
B00436162,null,ALUM
B00380942,null,ALUM
B00379956,null,ALUM
B00380941,null,ALUM
A00014233,null,ALUM
A00065863,null,ALUM
B00340022,null,ALUM
A00394386,null,ALUM
B00367968,null,ALUM
B00380933,null,ALUM
B00138721,null,ALUM
B00436148,null,ALUM
B00269135,null,ALUM
B00271454,null,ALUM
B00378610,"depts-let-staff,depts-book-staff,depts-let-staff,depts-book-staff",ALUM
B00041342,null,ALUM
A00478479,null,ALUM
B00449411,null,ALUM
B00701097,null,ALUM
B00438759,null,ALUM
B00725063,null,ALUM
B00726396,null,ALUM
B00283433,null,ALUM
A00014299,null,ALUM
B00270192,null,ALUM
A00477150,null,ALUM
B00426769,null,ALUM
A00275901,null,ALUM
B00365340,null,ALUM
B00463713,null,ALUM
B00042660,null,ALUM
A00028878,null,ALUM
B00284779,null,ALUM
B00340048,null,ALUM
B00887049,null,ALUM
B00365328,null,ALUM
B00863058,null,ALUM
B00042668,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",null
B00041338,null,ALUM
A00465170,null,ALUM
B00863059,null,ALUM
B00283448,null,ALUM
B00041333,null,ALUM
B00041334,null,ALUM
B00042667,null,ALUM
B00438746,null,ALUM
B00380950,null,ALUM
B00863062,null,ALUM
B00379962,null,ALUM
B00380953,null,ALUM
B00380952,null,ALUM
B00392967,null,ALUM
A00453197,null,ALUM
B00296753,null,ALUM
A00477168,null,ALUM
B00426797,null,ALUM
A00027555,null,ALUM
B00042654,null,ALUM
B00378671,null,ALUM
B00296768,null,ALUM
A00275920,null,ALUM
B00463708,null,ALUM
A00053831,null,ALUM
B00282139,null,ALUM
B00380977,null,ALUM
B00451723,null,ALUM
B00284793,null,ALUM
B00339095,null,ALUM
B00269188,null,ALUM
B00379985,null,ALUM
B00352048,null,ALUM
B00380973,null,ALUM
B00888368,null,ALUM
B00889697,null,ALUM
B00463701,null,ALUM
A00251960,null,ALUM
B00463703,null,ALUM
B00283870,null,ALUM
B00256253,null,ALUM
A00370666,null,ALUM
A00371999,null,ALUM
B00027237,"depts-nsm-fac,depts-psyc-fac,depts-nsm-fac,depts-psyc-fac",null
B00244268,null,ALUM
B00283874,null,ALUM
B00042875,null,ALUM
B00463477,null,ALUM
B00487443,null,ALUM
B00271884,null,ALUM
B00437197,null,ALUM
B00487446,null,ALUM
B00463474,null,ALUM
B00487445,null,ALUM
B00887125,null,ALUM
B00294524,null,ALUM
A00368338,null,ALUM
B00295856,null,ALUM
B00294520,null,ALUM
B00257575,null,ALUM
B00257574,null,ALUM
B00232297,null,ALUM
B00877780,null,ALUM
B00042862,null,ALUM
B00306601,null,ALUM
A00383962,null,ALUM
B00306610,null,ALUM
B00295868,null,ALUM
B00015238,null,ALUM
B00890775,null,ALUM
B00077506,null,ALUM
B00319914,null,ALUM
A00027516,null,ALUM
B00015271,null,ALUM
A00102062,"depts-govt-fac,depts-sosc-fac,depts-govt-fac,depts-sosc-fac",null
B00451472,"bannerusers,depts-csch-staff,bannerusers,depts-csch-staff",null
B00270537,null,ALUM
B00268218,null,ALUM
B00003289,null,ALUM
B00270530,null,ALUM
B00462120,null,ALUM
B00256229,null,ALUM
B00256227,null,ALUM
B00258889,null,ALUM
B00256225,null,ALUM
B00256226,null,ALUM
B00258887,null,ALUM
B00257555,null,ALUM
B00256221,null,ALUM
A00027528,null,ALUM
B00888437,null,ALUM
B00039212,null,ALUM
A00454810,null,ALUM
B00727698,null,ALUM
A00392007,null,ALUM
A00395998,null,ALUM
A00394665,null,ALUM
B00462134,null,ALUM
B00463466,null,ALUM
B00462136,null,ALUM
B00464794,null,ALUM
B00015259,null,ALUM
A00370639,null,ALUM
B00077525,null,ALUM
B00295889,null,ALUM
A00016800,null,ALUM
A00142964,null,ALUM
B00015256,null,ALUM
B00030875,null,ALUM
B00015257,null,ALUM
B00864490,null,ALUM
B00726313,null,ALUM
B00451456,depts-educ-fac,null
B00425166,null,ALUM
B00727646,null,ALUM
B00451452,"depts-mbpp-staff,depts-bus-staff,depts-mbpp-staff,depts-bus-staff",null
B00877752,null,ALUM
B00028521,null,ALUM
A00392015,null,ALUM
A00333677,null,ALUM
B00462100,null,ALUM
B00077537,null,ALUM
B00877748,null,ALUM
A00442836,null,ALUM
B00877749,null,ALUM
A00370610,null,ALUM
A00429872,null,ALUM
B00425179,null,ALUM
B00042822,null,ALUM
A00004887,null,ALUM
B00437145,null,ALUM
B00716988,null,ALUM
B00042826,null,ALUM
B00413194,null,ALUM
B00715651,null,ALUM
B00295822,null,ALUM
B00295823,null,ALUM
B00356905,null,ALUM
B00256299,null,ALUM
B00197377,null,ALUM
B00091862,null,ALUM
A00429844,null,ALUM
A00428512,null,ALUM
A00015530,null,ALUM
B00451439,null,ALUM
B00548944,null,ALUM
A00442811,null,ALUM
B00877765,null,ALUM
B00877767,null,ALUM
A00015528,"depts-fa-staff,depts-dnc-staff,depts-fa-staff,depts-dnc-staff",ALUM
B00344941,null,ALUM
B00344942,null,ALUM
A00320375,null,ALUM
B00003236,null,ALUM
B00876432,null,ALUM
A00404570,null,ALUM
B00863119,null,ALUM
B00015216,null,ALUM
A00428519,null,ALUM
A00015517,null,ALUM
A00427244,null,ALUM
A00428576,null,ALUM
B00234861,null,ALUM
A00454866,null,ALUM
A00477504,null,ALUM
B00029819,null,ALUM
B00147096,null,ALUM
B00172052,null,ALUM
B00219228,null,ALUM
B00077571,null,ALUM
B00184035,null,ALUM
B00184038,"bannerusers,depts-educ-staff,bannerusers,depts-educ-staff",ALUM
B00366299,null,ALUM
B00234872,null,ALUM
A00403262,null,ALUM
B00207256,null,ALUM
B00317346,null,ALUM
A00403263,null,ALUM
A00430882,null,ALUM
A00452214,null,ALUM
A00454879,null,ALUM
B00304027,null,ALUM
B00305359,null,ALUM
B00617186,null,ALUM
B00304034,null,ALUM
B00258839,null,ALUM
A00466855,null,ALUM
B00380591,null,ALUM
B00172031,null,ALUM
B00392576,null,ALUM
B00196002,null,ALUM
A00367072,null,ALUM
B00233516,null,ALUM
B00486185,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
B00172036,null,ALUM
B00304003,null,ALUM
B00841782,null,ALUM
B00318639,null,ALUM
B00184016,null,ALUM
B00016510,null,ALUM
A00454891,null,ALUM
B00702316,null,ALUM
A00452235,null,ALUM
B00486171,"depts-mctr-staff,bannerusers,depts-mctr-staff,bannerusers",null
B00841785,null,ALUM
A00099159,null,ALUM
A00466881,null,ALUM
B00159096,null,ALUM
A00466875,null,ALUM
B00159095,null,ALUM
B00076275,null,ALUM
A00415259,null,ALUM
B00841793,null,ALUM
B00246838,null,ALUM
A00382698,"bannerusers,depts-educ-fac,bannerusers,depts-educ-fac",ALUM
B00232241,null,ALUM
B00173341,null,ALUM
B00207286,null,ALUM
A00454827,null,ALUM
B00090590,null,ALUM
A00454829,null,ALUM
B00199979,null,ALUM
B00162682,null,ALUM
B00221583,null,ALUM
A00395929,null,ALUM
B00332926,null,ALUM
A00063189,null,ALUM
B00332921,null,ALUM
A00105984,null,ALUM
A00087156,null,ALUM
B00185327,null,ALUM
B00258882,null,ALUM
B00090584,null,ALUM
B00148394,null,ALUM
A00454837,null,ALUM
A00099131,null,ALUM
A00441574,null,ALUM
B00716900,null,ALUM
B00306655,null,ALUM
A00441573,null,ALUM
B00462196,null,ALUM
B00462198,null,ALUM
B00486147,null,ALUM
B00487479,null,ALUM
B00256219,null,ALUM
A00466816,null,ALUM
A00103334,null,ALUM
B00839415,null,ALUM
A00087169,null,ALUM
A00102002,null,ALUM
B00088271,null,ALUM
B00186668,null,ALUM
B00619798,"depts-mgmt-fac,depts-bus-fac,depts-mgmt-fac,depts-bus-fac",null
B00617137,null,ALUM
B00147078,null,ALUM
B00147074,null,ALUM
A00076486,null,ALUM
