_changetype,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.BANNER_ID,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
add,B00209236,ALUM
add,B00209254,ALUM
add,B00209329,ALUM
add,B00209444,ALUM
add,B00209496,ALUM
add,B00209522,ALUM
add,B00209571,ALUM
add,B00209583,ALUM
add,B00209598,ALUM
add,B00209600,ALUM
add,B00209814,ALUM
add,B00209817,ALUM
add,B00209819,ALUM
add,B00210035,ALUM
add,B00210064,ALUM
add,B00210175,ALUM
add,B00210221,ALUM
add,B00210232,ALUM
add,B00210293,ALUM
add,B00210314,ALUM
add,B00210325,ALUM
add,B00210330,ALUM
add,B00210331,ALUM
add,B00210493,ALUM
add,B00210537,ALUM
add,B00210650,ALUM
add,B00210822,ALUM
add,B00210991,ALUM
add,B00211016,ALUM
add,B00211074,ALUM
add,B00211189,ALUM
add,B00211214,ALUM
add,B00211250,ALUM
add,B00211272,ALUM
add,B00211304,ALUM
add,B00211357,ALUM
add,B00211388,ALUM
add,B00211413,ALUM
add,B00211469,ALUM
add,B00211502,ALUM
add,B00211518,ALUM
add,B00211564,ALUM
add,B00211641,ALUM
add,B00211650,ALUM
add,B00211683,ALUM
add,B00211699,ALUM
add,B00211715,ALUM
add,B00211763,ALUM
add,B00211841,ALUM
add,B00211846,ALUM
add,B00211911,ALUM
add,B00211960,ALUM
add,B00212069,ALUM
add,B00212092,ALUM
add,B00212102,ALUM
add,B00212130,ALUM
add,B00212192,ALUM
add,B00212213,ALUM
add,B00212244,ALUM
add,B00212281,ALUM
add,B00212450,ALUM
add,B00212452,ALUM
add,B00212472,ALUM
add,B00212474,ALUM
add,B00212503,ALUM
add,B00212575,ALUM
add,B00212576,ALUM
add,B00212604,ALUM
add,B00212617,ALUM
add,B00212660,ALUM
add,B00212672,ALUM
add,B00212682,ALUM
add,B00212705,ALUM
add,B00212788,ALUM
add,B00212819,ALUM
add,B00212825,ALUM
add,B00212837,ALUM
add,B00212842,ALUM
add,B00212900,ALUM
add,B00212906,ALUM
add,B00212933,ALUM
add,B00213027,ALUM
add,B00213031,ALUM
add,B00213035,ALUM
add,B00213126,ALUM
add,B00213132,ALUM
add,B00213292,ALUM
add,B00213330,ALUM
add,B00213342,ALUM
add,B00213417,ALUM
add,B00213511,ALUM
add,B00213712,ALUM
add,B00213745,ALUM
add,B00213829,ALUM
add,B00213834,ALUM
add,B00214001,ALUM
add,B00214029,ALUM
add,B00214037,ALUM
add,B00214043,ALUM
add,B00214053,ALUM
add,B00214060,ALUM
add,B00214064,ALUM
add,B00214066,ALUM
add,B00214071,ALUM
add,B00214076,ALUM
add,B00214092,ALUM
add,B00214094,ALUM
add,B00214128,ALUM
add,B00214137,ALUM
add,B00214255,ALUM
add,B00214339,ALUM
add,B00214349,ALUM
add,B00214369,ALUM
add,B00214386,ALUM
add,B00214390,ALUM
add,B00214399,ALUM
add,B00214423,ALUM
add,B00214442,ALUM
add,B00214448,ALUM
add,B00214451,ALUM
add,B00214480,ALUM
add,B00214485,ALUM
add,B00214488,ALUM
add,B00214507,ALUM
add,B00214558,ALUM
add,B00214565,ALUM
add,B00214585,ALUM
add,B00214631,ALUM
add,B00214644,ALUM
add,B00214653,ALUM
add,B00214654,ALUM
add,B00214692,ALUM
add,B00214733,ALUM
add,B00214743,ALUM
add,B00214776,ALUM
add,B00214899,ALUM
add,B00214902,ALUM
add,B00215000,ALUM
add,B00215006,ALUM
add,B00215011,ALUM
add,B00215019,ALUM
add,B00215020,ALUM
add,B00421675,ALUM
add,B00215187,ALUM
add,B00215195,ALUM
add,B00215226,ALUM
add,B00215236,ALUM
add,B00215266,ALUM
add,B00215344,ALUM
add,B00215380,ALUM
add,B00215464,ALUM
add,B00215492,ALUM
add,B00215519,ALUM
add,B00215520,ALUM
add,B00215606,ALUM
add,B00215613,ALUM
add,B00215661,ALUM
add,B00215685,ALUM
add,B00215709,ALUM
add,B00215727,ALUM
add,B00215759,ALUM
add,B00215764,ALUM
add,B00215779,ALUM
add,B00215810,ALUM
add,B00215847,ALUM
add,B00215908,ALUM
add,B00215913,ALUM
add,B00215915,ALUM
add,B00216005,ALUM
add,B00216020,ALUM
add,B00216033,ALUM
add,B00216047,ALUM
add,B00216052,ALUM
add,B00216120,ALUM
add,B00216230,ALUM
add,B00216233,ALUM
add,B00216307,ALUM
add,B00216308,ALUM
add,B00216484,ALUM
add,B00216502,ALUM
add,B00216530,ALUM
add,B00216555,ALUM
add,B00216556,ALUM
add,B00216613,ALUM
add,B00216855,ALUM
add,B00216864,ALUM
add,B00216895,ALUM
add,B00217310,ALUM
add,B00217597,ALUM
add,B00217598,ALUM
add,B00217640,ALUM
add,B00217933,ALUM
add,B00218116,ALUM
add,B00218131,ALUM
add,B00218341,ALUM
add,B00218484,ALUM
add,B00218583,ALUM
add,B00218603,ALUM
add,B00218643,ALUM
add,B00218653,ALUM
add,B00218670,ALUM
add,B00218772,ALUM
add,B00218979,ALUM
add,B00219050,ALUM
add,B00219083,ALUM
add,B00219113,ALUM
add,B00219204,ALUM
add,B00219228,ALUM
add,B00219557,ALUM
add,B00219614,ALUM
add,B00219615,ALUM
add,B00219626,ALUM
add,B00220014,ALUM
add,B00220302,ALUM
add,B00220443,ALUM
add,B00220574,ALUM
add,B00220707,ALUM
add,B00220901,ALUM
add,B00220988,ALUM
add,B00221125,ALUM
add,B00221127,ALUM
add,B00221189,ALUM
add,B00221470,ALUM
add,B00221583,ALUM
add,B00221889,ALUM
add,B00222080,ALUM
add,B00222094,ALUM
add,B00222218,ALUM
add,B00222230,ALUM
add,B00222478,ALUM
add,B00222563,ALUM
add,B00222755,ALUM
add,B00222820,ALUM
add,B00222939,ALUM
add,B00223004,ALUM
add,B00223009,ALUM
add,B00223026,ALUM
add,B00223095,ALUM
add,B00223297,ALUM
add,B00223307,ALUM
add,B00223310,ALUM
add,B00223316,ALUM
add,B00223357,ALUM
add,B00223363,ALUM
add,B00223474,ALUM
add,B00223479,ALUM
add,B00223487,ALUM
add,B00223632,ALUM
add,B00223650,ALUM
add,B00223703,ALUM
add,B00223724,ALUM
add,B00223738,ALUM
add,B00223740,ALUM
add,B00223930,ALUM
add,B00223957,ALUM
add,B00223968,ALUM
add,B00223971,ALUM
add,B00223984,ALUM
add,B00224170,ALUM
add,B00224197,ALUM
add,B00224334,ALUM
add,B00224384,ALUM
add,B00224544,ALUM
add,B00224551,ALUM
add,B00224561,ALUM
add,B00224564,ALUM
add,B00224612,ALUM
add,B00224694,ALUM
add,B00224791,ALUM
add,B00224806,ALUM
add,B00225003,ALUM
add,B00225007,ALUM
add,B00225102,ALUM
add,B00225166,ALUM
add,B00225232,ALUM
add,B00225275,ALUM
add,B00225312,ALUM
add,B00225315,ALUM
add,B00225336,ALUM
add,B00225397,ALUM
add,B00225402,ALUM
add,B00225453,ALUM
add,B00225464,ALUM
add,B00225529,ALUM
add,B00225568,ALUM
add,B00225686,ALUM
add,B00225699,ALUM
add,B00225744,ALUM
add,B00225767,ALUM
add,B00225851,ALUM
add,B00225901,ALUM
add,B00225937,ALUM
add,B00225972,ALUM
add,B00225997,ALUM
add,B00226027,ALUM
add,B00226039,ALUM
add,B00226100,ALUM
add,B00226209,ALUM
add,B00226220,ALUM
add,B00226228,ALUM
add,B00226375,ALUM
add,B00226428,ALUM
add,B00226517,ALUM
add,B00226633,ALUM
add,B00226636,ALUM
add,B00226643,ALUM
add,B00226856,ALUM
add,B00226893,ALUM
add,B00226962,ALUM
add,B00227002,ALUM
add,B00227062,ALUM
add,B00227193,ALUM
add,B00227218,ALUM
add,B00227322,ALUM
add,B00227336,ALUM
add,B00227342,ALUM
add,B00227343,ALUM
add,B00227361,ALUM
add,B00227362,ALUM
add,B00227478,ALUM
add,B00227809,ALUM
add,B00227886,ALUM
add,B00228037,ALUM
add,B00228160,ALUM
add,B00228163,ALUM
add,B00228199,ALUM
add,B00228249,ALUM
add,B00228274,ALUM
add,B00228385,ALUM
add,B00228399,ALUM
add,B00228514,ALUM
add,B00228526,ALUM
add,B00228528,ALUM
add,B00228558,ALUM
add,B00228583,ALUM
add,B00228603,ALUM
add,B00228771,ALUM
add,B00228856,ALUM
add,B00228892,ALUM
add,B00228903,ALUM
add,B00229025,ALUM
add,B00229118,ALUM
add,B00229133,ALUM
add,B00229155,ALUM
add,B00229166,ALUM
add,B00229436,ALUM
add,B00229462,ALUM
add,B00229680,ALUM
add,B00229778,ALUM
add,B00229781,ALUM
add,B00229815,ALUM
add,B00229832,ALUM
add,B00229886,ALUM
add,B00229909,ALUM
add,B00229940,ALUM
add,B00229950,ALUM
add,B00229954,ALUM
add,B00229995,ALUM
add,B00229999,ALUM
add,B00230012,ALUM
add,B00230283,ALUM
add,B00230289,ALUM
add,B00230313,ALUM
add,B00230338,ALUM
add,B00230371,ALUM
add,B00230418,ALUM
add,B00230430,ALUM
add,B00230585,ALUM
add,B00230644,ALUM
add,B00230659,ALUM
add,B00230767,ALUM
add,B00230785,ALUM
add,B00230871,ALUM
add,B00230942,ALUM
add,B00230945,ALUM
add,B00230982,ALUM
add,B00230990,ALUM
add,B00231079,ALUM
add,B00231160,ALUM
add,B00231165,ALUM
add,B00231167,ALUM
add,B00231278,ALUM
add,B00231379,ALUM
add,B00231525,ALUM
add,B00231569,ALUM
add,B00231628,ALUM
add,B00231850,ALUM
add,B00232003,ALUM
add,B00232054,ALUM
add,B00232064,ALUM
add,B00232185,ALUM
add,B00232190,ALUM
add,B00232196,ALUM
add,B00232239,ALUM
add,B00232241,ALUM
add,B00232297,ALUM
add,B00232302,ALUM
add,B00232316,ALUM
add,B00232336,ALUM
add,B00232417,ALUM
add,B00232466,ALUM
add,B00232467,ALUM
add,B00232499,ALUM
add,B00232512,ALUM
add,B00232529,ALUM
add,B00232569,ALUM
add,B00232586,ALUM
add,B00232597,ALUM
add,B00232610,ALUM
add,B00232717,ALUM
add,B00232721,ALUM
add,B00232741,ALUM
add,B00232753,ALUM
add,B00232803,ALUM
add,B00232843,ALUM
add,B00232897,ALUM
add,B00233005,ALUM
add,B00233017,ALUM
add,B00233411,ALUM
add,B00233414,ALUM
add,B00233483,ALUM
add,B00233495,ALUM
add,B00233516,ALUM
add,B00233624,ALUM
add,B00233693,ALUM
add,B00233708,ALUM
add,B00233721,ALUM
add,B00233740,ALUM
add,B00233754,ALUM
add,B00233770,ALUM
add,B00233785,ALUM
add,B00233794,ALUM
add,B00233810,ALUM
add,B00233859,ALUM
add,B00233905,ALUM
add,B00233906,ALUM
add,B00233924,ALUM
add,B00233931,ALUM
add,B00233980,ALUM
add,B00234019,ALUM
add,B00234031,ALUM
add,B00234051,ALUM
add,B00234156,ALUM
add,B00234162,ALUM
add,B00234213,ALUM
add,B00234354,ALUM
add,B00234474,ALUM
add,B00234592,ALUM
add,B00234675,ALUM
add,B00234719,ALUM
add,B00234762,ALUM
add,B00234861,ALUM
add,B00234872,ALUM
add,B00234964,ALUM
add,B00235074,ALUM
add,B00235100,ALUM
add,B00235118,ALUM
add,B00235146,ALUM
add,B00235185,ALUM
add,B00235262,ALUM
add,B00235263,ALUM
add,B00235295,ALUM
add,B00235297,ALUM
add,B00235309,ALUM
add,B00235315,ALUM
add,B00235348,ALUM
add,B00235356,ALUM
add,B00235370,ALUM
add,B00235378,ALUM
add,B00235389,ALUM
add,B00235391,ALUM
add,B00235394,ALUM
add,B00235427,ALUM
add,B00235433,ALUM
add,B00235501,ALUM
add,B00235540,ALUM
add,B00235565,ALUM
add,B00235655,ALUM
add,B00235775,ALUM
add,B00235801,ALUM
add,B00235803,ALUM
add,B00235824,ALUM
add,B00235826,ALUM
add,B00235828,ALUM
add,B00235833,ALUM
add,B00235835,ALUM
add,B00235875,ALUM
add,B00235877,ALUM
add,B00235894,ALUM
add,B00235907,ALUM
add,B00235959,ALUM
add,B00235985,ALUM
add,B00236013,ALUM
add,B00236030,ALUM
add,B00236082,ALUM
add,B00236225,ALUM
add,B00236230,ALUM
add,B00236254,ALUM
add,B00236261,ALUM
add,B00236266,ALUM
add,B00236277,ALUM
add,B00236294,ALUM
add,B00236303,ALUM
add,B00236315,ALUM
add,B00236337,ALUM
add,B00236364,ALUM
add,B00236369,ALUM
add,B00236385,ALUM
add,B00236395,ALUM
add,B00236411,ALUM
add,B00236422,ALUM
add,B00236442,ALUM
add,B00236455,ALUM
add,B00236477,ALUM
add,B00236496,ALUM
add,B00236511,ALUM
add,B00236540,ALUM
add,B00236550,ALUM
add,B00236551,ALUM
add,B00236613,ALUM
add,B00236616,ALUM
add,B00236641,ALUM
add,B00236663,ALUM
add,B00236667,ALUM
add,B00236674,ALUM
add,B00236677,ALUM
add,B00236690,ALUM
add,B00236704,ALUM
add,B00236705,ALUM
add,B00236712,ALUM
add,B00236826,ALUM
add,B00236857,ALUM
add,B00236863,ALUM
add,B00236866,ALUM
add,B00236872,ALUM
add,B00236877,ALUM
add,B00236916,ALUM
add,B00236969,ALUM
add,B00236999,ALUM
add,B00237024,ALUM
add,B00237089,ALUM
add,B00237103,ALUM
add,B00237147,ALUM
add,B00237173,ALUM
add,B00237231,ALUM
add,B00237356,ALUM
add,B00237388,ALUM
add,B00237442,ALUM
add,B00237573,ALUM
add,B00237648,ALUM
add,B00237691,ALUM
add,B00237693,ALUM
add,B00237696,ALUM
add,B00237734,ALUM
add,B00237794,ALUM
add,B00238033,ALUM
add,B00238593,ALUM
add,B00238611,ALUM
add,B00238619,ALUM
add,B00238780,ALUM
add,B00238804,ALUM
add,B00238945,ALUM
add,B00239108,ALUM
add,B00239145,ALUM
add,B00239358,ALUM
add,B00239377,ALUM
add,B00239474,ALUM
add,B00239563,ALUM
add,B00239802,ALUM
add,B00239821,ALUM
add,B00239992,ALUM
add,B00240380,ALUM
add,B00240662,ALUM
add,B00240756,ALUM
add,B00240772,ALUM
add,B00241154,ALUM
add,B00241215,ALUM
add,B00241482,ALUM
add,B00241734,ALUM
add,B00241912,ALUM
add,B00242216,ALUM
add,B00242440,ALUM
add,B00242636,ALUM
add,B00242637,ALUM
add,B00242692,ALUM
add,B00242756,ALUM
add,B00242958,ALUM
add,B00242999,ALUM
add,B00243264,ALUM
add,B00243266,ALUM
add,B00243289,ALUM
add,B00243349,ALUM
add,B00243412,ALUM
add,B00243681,ALUM
add,B00243848,ALUM
add,B00243949,ALUM
add,B00244127,ALUM
add,B00244163,ALUM
add,B00244182,ALUM
add,B00244268,ALUM
add,B00244556,ALUM
add,B00244589,ALUM
add,B00244736,ALUM
add,B00245311,ALUM
add,B00245889,ALUM
add,B00246113,ALUM
add,B00246161,ALUM
add,B00246169,ALUM
add,B00246312,ALUM
add,B00246321,ALUM
add,B00247046,ALUM
add,B00247311,ALUM
add,B00247313,ALUM
add,B00247354,ALUM
add,B00247363,ALUM
add,B00247503,ALUM
add,B00247569,ALUM
add,B00247583,ALUM
add,B00247837,ALUM
add,B00247843,ALUM
add,B00247866,ALUM
add,B00247877,ALUM
add,B00247917,ALUM
add,B00247922,ALUM
add,B00248004,ALUM
add,B00248029,ALUM
add,B00248139,ALUM
add,B00248278,ALUM
add,B00248283,ALUM
add,B00248341,ALUM
add,B00248342,ALUM
add,B00248377,ALUM
add,B00248554,ALUM
add,B00248773,ALUM
add,B00248783,ALUM
add,B00248835,ALUM
add,B00248859,ALUM
add,B00248863,ALUM
add,B00248889,ALUM
add,B00248935,ALUM
add,B00248964,ALUM
add,B00248996,ALUM
add,B00249066,ALUM
add,B00249078,ALUM
add,B00249084,ALUM
add,B00249269,ALUM
add,B00249334,ALUM
add,B00249482,ALUM
add,B00249494,ALUM
add,B00249536,ALUM
add,B00249545,ALUM
add,B00249547,ALUM
add,B00249752,ALUM
add,B00249942,ALUM
add,B00249944,ALUM
add,B00249959,ALUM
add,B00250017,ALUM
add,B00250024,ALUM
add,B00250077,ALUM
add,B00250180,ALUM
add,B00250279,ALUM
add,B00250281,ALUM
add,B00250365,ALUM
add,B00250399,ALUM
add,B00250428,ALUM
add,B00250449,ALUM
add,B00250506,ALUM
add,B00250537,ALUM
add,B00250538,ALUM
add,B00250580,ALUM
add,B00250617,ALUM
add,B00250624,ALUM
add,B00250687,ALUM
add,B00250710,ALUM
add,B00250781,ALUM
add,B00250800,ALUM
add,B00250822,ALUM
add,B00250829,ALUM
add,B00250854,ALUM
add,B00250863,ALUM
add,B00250869,ALUM
add,B00250880,ALUM
add,B00250886,ALUM
add,B00250896,ALUM
add,B00250904,ALUM
add,B00250918,ALUM
add,B00250930,ALUM
add,B00251074,ALUM
add,B00251087,ALUM
add,B00251094,ALUM
add,B00251103,ALUM
add,B00251107,ALUM
add,B00251139,ALUM
add,B00251165,ALUM
add,B00251177,ALUM
add,B00251232,ALUM
add,B00251264,ALUM
add,B00251267,ALUM
add,B00251275,ALUM
add,B00251376,ALUM
add,B00251449,ALUM
add,B00251450,ALUM
add,B00251454,ALUM
add,B00251464,ALUM
add,B00251556,ALUM
add,B00251600,ALUM
add,B00251622,ALUM
add,B00251696,ALUM
add,B00251730,ALUM
add,B00251773,ALUM
add,B00251835,ALUM
add,B00251866,ALUM
add,B00251956,ALUM
add,B00251973,ALUM
add,B00252072,ALUM
add,B00252142,ALUM
add,B00252210,ALUM
add,B00252243,ALUM
add,B00252381,ALUM
add,B00252383,ALUM
add,B00252500,ALUM
add,B00252512,ALUM
add,B00252515,ALUM
add,B00252551,ALUM
add,B00252580,ALUM
add,B00252582,ALUM
add,B00252600,ALUM
add,B00252607,ALUM
add,B00252809,ALUM
add,B00252993,ALUM
add,B00252999,ALUM
add,B00253052,ALUM
add,B00253119,ALUM
add,B00253293,ALUM
add,B00253381,ALUM
add,B00253388,ALUM
add,B00253413,ALUM
add,B00253457,ALUM
add,B00253460,ALUM
add,B00253722,ALUM
add,B00253724,ALUM
add,B00253733,ALUM
add,B00253756,ALUM
add,B00253777,ALUM
add,B00253820,ALUM
add,B00253879,ALUM
add,B00253880,ALUM
add,B00253893,ALUM
add,B00253900,ALUM
add,B00254217,ALUM
add,B00254392,ALUM
add,B00254623,ALUM
add,B00254664,ALUM
add,B00254691,ALUM
add,B00254738,ALUM
add,B00254768,ALUM
add,B00254852,ALUM
add,B00254865,ALUM
add,B00254968,ALUM
add,B00255011,ALUM
add,B00255102,ALUM
add,B00255130,ALUM
add,B00255144,ALUM
add,B00255152,ALUM
add,B00255165,ALUM
add,B00255171,ALUM
add,B00255210,ALUM
add,B00255298,ALUM
add,B00255325,ALUM
add,B00255452,ALUM
add,B00255475,ALUM
add,B00255477,ALUM
add,B00255615,ALUM
add,B00255657,ALUM
add,B00255682,ALUM
add,B00255695,ALUM
add,B00255707,ALUM
add,B00255714,ALUM
add,B00255733,ALUM
add,B00255768,ALUM
add,B00255773,ALUM
add,B00255783,ALUM
add,B00255790,ALUM
add,B00255799,ALUM
add,B00255809,ALUM
add,B00255815,ALUM
add,B00255841,ALUM
add,B00255997,ALUM
add,B00256039,ALUM
add,B00256084,ALUM
add,B00256118,ALUM
add,B00256175,ALUM
add,B00256219,ALUM
add,B00256221,ALUM
add,B00256225,ALUM
add,B00256226,ALUM
add,B00256227,ALUM
add,B00256229,ALUM
add,B00256253,ALUM
add,B00256299,ALUM
add,B00256325,ALUM
add,B00256342,ALUM
add,B00256413,ALUM
add,B00256427,ALUM
add,B00256449,ALUM
add,B00256483,ALUM
add,B00256585,ALUM
add,B00256590,ALUM
add,B00256611,ALUM
add,B00256615,ALUM
add,B00256733,ALUM
add,B00256781,ALUM
add,B00256789,ALUM
add,B00256820,ALUM
add,B00256847,ALUM
add,B00256861,ALUM
add,B00256887,ALUM
add,B00256889,ALUM
add,B00256906,ALUM
add,B00256953,ALUM
add,B00257021,ALUM
add,B00257038,ALUM
add,B00257043,ALUM
add,B00257100,ALUM
add,B00257108,ALUM
add,B00257112,ALUM
add,B00257423,ALUM
add,B00257472,ALUM
add,B00257510,ALUM
add,B00257555,ALUM
add,B00257574,ALUM
add,B00257575,ALUM
add,B00257615,ALUM
add,B00257616,ALUM
add,B00257649,ALUM
add,B00257663,ALUM
add,B00257678,ALUM
add,B00257709,ALUM
add,B00257711,ALUM
add,B00257712,ALUM
add,B00257716,ALUM
add,B00257723,ALUM
add,B00257761,ALUM
add,B00257764,ALUM
add,B00257783,ALUM
add,B00257785,ALUM
add,B00257876,ALUM
add,B00257889,ALUM
add,B00258010,ALUM
add,B00258031,ALUM
add,B00258037,ALUM
add,B00258053,ALUM
add,B00258067,ALUM
add,B00258069,ALUM
add,B00258104,ALUM
add,B00258130,ALUM
add,B00258132,ALUM
add,B00258142,ALUM
add,B00258167,ALUM
add,B00258169,ALUM
add,B00258187,ALUM
add,B00258196,ALUM
add,B00258217,ALUM
add,B00258228,ALUM
add,B00258236,ALUM
add,B00258239,ALUM
add,B00258269,ALUM
add,B00258279,ALUM
add,B00258284,ALUM
add,B00258292,ALUM
add,B00258298,ALUM
add,B00258300,ALUM
add,B00258304,ALUM
add,B00258319,ALUM
add,B00258322,ALUM
add,B00258323,ALUM
add,B00258333,ALUM
add,B00258389,ALUM
add,B00258391,ALUM
add,B00258394,ALUM
add,B00258435,ALUM
add,B00258441,ALUM
add,B00258455,ALUM
add,B00258476,ALUM
add,B00258482,ALUM
add,B00258531,ALUM
add,B00258535,ALUM
add,B00258537,ALUM
add,B00258547,ALUM
add,B00258551,ALUM
add,B00258553,ALUM
add,B00258569,ALUM
add,B00258578,ALUM
add,B00258595,ALUM
add,B00258598,ALUM
add,B00258604,ALUM
add,B00258617,ALUM
add,B00258620,ALUM
add,B00258624,ALUM
add,B00258643,ALUM
add,B00258660,ALUM
add,B00258663,ALUM
add,B00258667,ALUM
add,B00258668,ALUM
add,B00258675,ALUM
add,B00258679,ALUM
add,B00258682,ALUM
add,B00258683,ALUM
add,B00258684,ALUM
add,B00258688,ALUM
add,B00258691,ALUM
add,B00258734,ALUM
add,B00258735,ALUM
add,B00258736,ALUM
add,B00258756,ALUM
add,B00258784,ALUM
add,B00258785,ALUM
add,B00258839,ALUM
add,B00258841,ALUM
add,B00258843,ALUM
add,B00258844,ALUM
add,B00258848,ALUM
add,B00258851,ALUM
add,B00258852,ALUM
add,B00258859,ALUM
add,B00258882,ALUM
add,B00258887,ALUM
add,B00258889,ALUM
add,B00258934,ALUM
add,B00258939,ALUM
add,B00258941,ALUM
add,B00259235,ALUM
add,B00259240,ALUM
add,B00259280,ALUM
add,B00259343,ALUM
add,B00259373,ALUM
add,B00259377,ALUM
add,B00328257,ALUM
add,B00328295,ALUM
add,B00328303,ALUM
add,B00328804,ALUM
add,B00328981,ALUM
add,B00328987,ALUM
add,B00329236,ALUM
add,B00329727,ALUM
add,B00329733,ALUM
add,B00341232,ALUM
add,B00421472,ALUM
add,B00421488,ALUM
add,B00421588,ALUM
add,B00421595,ALUM
add,B00421611,ALUM
add,B00421639,ALUM
add,B00421693,ALUM
add,B00422171,ALUM
add,B00422174,ALUM
add,B00345686,ALUM
add,B00422190,ALUM
add,B00422196,ALUM
add,B00406831,ALUM
add,B00409442,ALUM
add,B00422322,ALUM
add,B00418711,ALUM
add,B00416614,ALUM
add,B00413408,ALUM
add,B00422438,ALUM
add,B00414528,ALUM
add,B00422526,ALUM
add,B00422529,ALUM
add,B00410439,ALUM
add,B00410653,ALUM
add,B00422628,ALUM
add,B00422674,ALUM
add,B00422853,ALUM
add,B00422854,ALUM
add,B00422855,ALUM
add,B00341214,ALUM
add,B00422881,ALUM
add,B00333598,ALUM
add,B00422887,ALUM
add,B00422944,ALUM
add,B00413799,ALUM
add,B00423103,ALUM
add,B00423137,ALUM
add,B00423155,ALUM
add,B00423256,ALUM
add,B00383942,ALUM
add,B00423278,ALUM
add,B00423341,ALUM
add,B00423371,ALUM
add,B00414173,ALUM
add,B00342485,ALUM
add,B00423636,ALUM
add,B00423637,ALUM
add,B00423640,ALUM
add,B00423658,ALUM
add,B00423696,ALUM
add,B00423705,ALUM
add,B00423707,ALUM
add,B00423784,ALUM
add,B00423818,ALUM
add,B00423830,ALUM
add,B00423836,ALUM
add,B00423878,ALUM
add,B00423972,ALUM
add,B00424095,ALUM
add,B00424157,ALUM
add,B00424326,ALUM
add,B00424437,ALUM
add,B00424490,ALUM
add,B00424553,ALUM
add,B00424657,ALUM
add,B00424770,ALUM
add,B00424866,ALUM
add,B00424871,ALUM
add,B00424875,ALUM
add,B00341916,ALUM
add,B00424888,ALUM
add,B00424963,ALUM
add,B00424969,ALUM
add,B00425005,ALUM
add,B00425068,ALUM
add,B00425166,ALUM
add,B00425179,ALUM
add,B00425275,ALUM
add,B00425394,ALUM
add,B00425788,ALUM
add,B00425863,ALUM
add,B00425867,ALUM
add,B00425887,ALUM
add,B00425901,ALUM
add,B00425944,ALUM
add,B00425961,ALUM
add,B00425982,ALUM
add,B00426147,ALUM
add,B00426346,ALUM
add,B00426387,ALUM
add,B00426442,ALUM
add,B00426469,ALUM
add,B00426501,ALUM
add,B00426511,ALUM
add,B00426618,ALUM
add,B00426633,ALUM
add,B00426769,ALUM
add,B00426797,ALUM
add,B00426809,ALUM
add,B00426971,ALUM
add,B00427084,ALUM
add,B00427106,ALUM
add,B00427117,ALUM
add,B00427128,ALUM
add,B00427139,ALUM
add,B00427157,ALUM
add,B00427167,ALUM
add,B00427250,ALUM
add,B00427255,ALUM
add,B00427283,ALUM
add,B00427363,ALUM
add,B00427395,ALUM
add,B00427451,ALUM
add,B00427622,ALUM
add,B00427626,ALUM
add,B00427630,ALUM
add,B00427827,ALUM
add,B00427842,ALUM
add,B00427859,ALUM
add,B00427923,ALUM
add,B00427950,ALUM
add,B00427974,ALUM
add,B00428004,ALUM
add,B00428095,ALUM
add,B00428105,ALUM
add,B00428107,ALUM
add,B00428127,ALUM
add,B00428167,ALUM
add,B00428234,ALUM
add,B00428242,ALUM
add,B00428264,ALUM
add,B00428273,ALUM
add,B00428286,ALUM
add,B00412378,ALUM
add,B00428421,ALUM
add,B00428422,ALUM
add,B00428483,ALUM
add,B00428487,ALUM
add,B00428534,ALUM
add,B00428551,ALUM
add,B00428628,ALUM
add,B00428636,ALUM
add,B00428749,ALUM
add,B00428823,ALUM
add,B00428869,ALUM
add,B00428911,ALUM
add,B00428966,ALUM
add,B00428973,ALUM
add,B00428998,ALUM
add,B00429039,ALUM
add,B00429065,ALUM
add,B00429185,ALUM
add,B00429190,ALUM
add,B00429198,ALUM
add,B00429208,ALUM
add,B00429210,ALUM
add,B00429279,ALUM
add,B00429280,ALUM
add,B00429381,ALUM
add,B00429421,ALUM
add,B00429425,ALUM
add,B00429433,ALUM
add,B00429444,ALUM
add,B00429445,ALUM
add,B00429453,ALUM
add,B00429595,ALUM
add,B00429604,ALUM
add,B00429623,ALUM
add,B00429624,ALUM
add,B00429629,ALUM
add,B00429676,ALUM
add,B00429685,ALUM
add,B00429686,ALUM
add,B00429771,ALUM
add,B00429778,ALUM
add,B00429880,ALUM
add,B00429981,ALUM
add,B00430028,ALUM
add,B00430036,ALUM
add,B00430064,ALUM
add,B00430073,ALUM
add,B00430084,ALUM
add,B00430140,ALUM
add,B00430195,ALUM
add,B00397804,ALUM
add,B00430306,ALUM
add,B00430316,ALUM
add,B00430324,ALUM
add,B00430326,ALUM
add,B00430328,ALUM
add,B00430341,ALUM
add,B00430346,ALUM
add,B00430349,ALUM
add,B00430420,ALUM
add,B00430426,ALUM
add,B00430530,ALUM
add,B00430549,ALUM
add,B00430620,ALUM
add,B00430646,ALUM
add,B00430657,ALUM
add,B00430664,ALUM
add,B00430683,ALUM
add,B00430701,ALUM
add,B00430738,ALUM
add,B00430824,ALUM
add,B00430844,ALUM
add,B00430878,ALUM
add,B00431006,ALUM
add,B00431032,ALUM
add,B00431152,ALUM
add,B00431157,ALUM
add,B00431159,ALUM
add,B00431169,ALUM
